qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
1.0,2.0,1.0,0.0,14.0,3.521640636343319,1.0,14.0,3.521640636343319,1.0,257.0,15.0,2.365596230357602,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.327819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.327819531114783,1.0,16.0,3.327819531114783,1.0,294.0,13.0,2.5654483718208256,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.077819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,16.0,3.077819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.5219280948873624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.5219280948873624,1.0,10.0,2.5219280948873624,1.0,899.0,14.0,2.610577243331643,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,2.8553885422075336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,2.8553885422075336,1.0,12.0,2.8553885422075336,1.0,299.0,12.0,2.792481250360578,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,7.0,2.5216406363433186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.039148671903071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,14.0,3.039148671903071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.614369445886757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,18.0,3.614369445886757,1.0,18.0,3.614369445886757,1.0,299.0,11.0,2.8453509366224368,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,23.0,3.5342190211803413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,23.0,3.5342190211803413,1.0,23.0,3.5342190211803413,1.0,1799.0,13.0,2.5073801024236357,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,119.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,19.0,3.6818808028034042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,19.0,3.6818808028034042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,18.0,3.794653473544342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,18.0,3.794653473544342,1.0,18.0,3.794653473544342,1.0,138.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,3599.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,27.0,3.91211389097223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,27.0,3.91211389097223,1.0,27.0,3.91211389097223,1.0,21527.0,15.0,3.139572261986723,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,3599.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,0.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.94770277922009,1.0,9.0,2.94770277922009,1.0,599.0,14.0,2.5027361715940035,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,8.0,2.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,8.0,2.75,1.0,8.0,2.75,1.0,50.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.2359263506290334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,14.0,3.2359263506290334,1.0,14.0,3.2359263506290334,1.0,128.0,11.0,2.663532754804255,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,324.0,12.0,2.355388542207534,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.3927474104487847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,9.0,1.0,0.0,13.0,3.3927474104487847,1.0,13.0,3.3927474104487847,1.0,59.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,3.121928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,299.0,15.0,2.6389205950315935,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.039148671903071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.039148671903071,1.0,14.0,3.039148671903071,1.0,537.0,15.0,3.0062389286533895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.251629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,3.251629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.418295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,6.0,1.0,0.0,12.0,3.418295834054489,1.0,12.0,3.418295834054489,1.0,3599.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,19.0,3.576617644908667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,6.0,1.0,0.0,19.0,3.576617644908667,1.0,19.0,3.576617644908667,1.0,2721.0,15.0,2.4729055953200563,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.0269868333592873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,3.0269868333592873,1.0,13.0,3.0269868333592873,1.0,3374.0,13.0,2.411602217974672,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,12.0,3.084962500721156,1.0,12.0,3.084962500721156,1.0,1531.0,12.0,2.4591479170272446,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.0957952550009344,1.0,11.0,3.0957952550009344,1.0,299.0,13.0,2.5654483718208256,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,3.0957952550009344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,8.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,5.0,1.0,0.0,8.0,2.5,1.0,8.0,2.5,1.0,3572.0,13.0,2.5073801024236357,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.0269868333592873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,3.0269868333592873,1.0,13.0,3.0269868333592873,1.0,299.0,14.0,2.610577243331642,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.095795255000934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,11.0,3.095795255000934,1.0,11.0,3.095795255000934,1.0,59.0,15.0,2.8225797618424915,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,9.0,2.725480556997868,1.0,9.0,2.725480556997868,1.0,20076.0,13.0,2.873140679513133,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.521640636343319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.521640636343319,1.0,14.0,3.521640636343319,1.0,599.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,8.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,8.0,2.25,1.0,8.0,2.25,1.0,23.0,13.0,2.4116022179746714,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,11.0,2.9139770731827523,1.0,11.0,2.9139770731827523,1.0,59.0,13.0,2.5073801024236357,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.521640636343319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.521640636343319,1.0,14.0,3.521640636343319,1.0,15.0,12.0,2.6258145836939115,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.2389012566026314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,13.0,3.2389012566026314,1.0,13.0,3.2389012566026314,1.0,3122.0,14.0,2.9852281360342525,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.2776134368191165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.2776134368191165,1.0,11.0,3.2776134368191165,1.0,19.0,10.0,2.3709505944546683,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.418295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,3.418295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.327819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.327819531114783,1.0,16.0,3.327819531114783,1.0,2584.0,13.0,2.8150724101159437,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,16.0,3.327819531114783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,16.0,3.327819531114783,1.0,16.0,3.327819531114783,1.0,59.0,14.0,2.495602923729013,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,299.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,9.0,2.94770277922009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,9.0,2.94770277922009,1.0,9.0,2.94770277922009,1.0,13.0,12.0,2.6258145836939115,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.182005814760214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,14.0,3.182005814760214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,12.0,3.2516291673878226,1.0,12.0,3.2516291673878226,1.0,299.0,13.0,2.6612262562697895,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,2.8150724101159437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,13.0,2.8150724101159437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.2776134368191165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,3.2776134368191165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,19.0,3.6818808028034042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,19.0,3.6818808028034042,1.0,19.0,3.6818808028034042,1.0,2771.0,9.0,2.197159723424149,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,3.277613436819116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,3.277613436819116,1.0,11.0,3.277613436819116,1.0,59.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.721928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.721928094887362,1.0,10.0,2.721928094887362,1.0,4.0,9.0,2.197159723424149,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.056564762130954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,15.0,3.056564762130954,1.0,15.0,3.056564762130954,1.0,23.0,13.0,2.4493118330264463,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.085055102756477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,3.085055102756477,1.0,13.0,3.085055102756477,1.0,1013.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.5068905956085183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,15.0,3.5068905956085183,1.0,15.0,3.5068905956085183,1.0,119.0,14.0,2.9852281360342516,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.418295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.418295834054489,1.0,12.0,3.418295834054489,1.0,29.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.7321588913645702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,11.0,2.7321588913645702,1.0,11.0,2.7321588913645702,1.0,370.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.446439344671015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,10.0,2.446439344671015,1.0,10.0,2.446439344671015,1.0,39.0,13.0,2.4416298737872246,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.3787834934861767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.3787834934861767,1.0,14.0,3.3787834934861767,1.0,17.0,12.0,2.355388542207534,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,13.0,3.238901256602631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,11.0,2.663532754804255,1.0,11.0,2.663532754804255,1.0,329.0,12.0,2.2295739585136225,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.2516291673878226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,4.0,1.0,0.0,12.0,3.2516291673878226,1.0,12.0,3.2516291673878226,1.0,425.0,15.0,2.5559130951758244,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,12.0,3.084962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.3232314287976203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,15.0,3.3232314287976203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.9139770731827523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.7219280948873625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,10.0,2.7219280948873625,1.0,10.0,2.7219280948873625,1.0,59.0,12.0,2.8553885422075336,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,13.0,13.0,3.0269868333592873,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.251629167387823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.251629167387823,1.0,12.0,3.251629167387823,1.0,206.0,12.0,2.688721875540867,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,7.0,2.2359263506290326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,7.0,2.2359263506290326,1.0,7.0,2.2359263506290326,1.0,216.0,13.0,2.873140679513133,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,15.0,3.1898980954642875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,15.0,3.1898980954642875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,12.0,3.418295834054489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,12.0,3.418295834054489,1.0,12.0,3.418295834054489,1.0,2.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,17.0,3.4548223999466066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,5.0,1.0,0.0,17.0,3.4548223999466066,1.0,17.0,3.4548223999466066,1.0,3599.0,15.0,2.7898980954642876,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,3.1219280948873624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,3.1219280948873624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,3.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,59.0,13.0,2.5654483718208256,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,19.0,3.576617644908667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,8.0,1.0,0.0,19.0,3.576617644908667,1.0,19.0,3.576617644908667,1.0,59.0,12.0,2.625814583693911,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.039148671903071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.039148671903071,1.0,14.0,3.039148671903071,1.0,299.0,13.0,2.66122625626979,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,11.0,2.663532754804255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,13.0,2.8150724101159437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,13.0,2.8150724101159437,1.0,13.0,2.8150724101159437,1.0,299.0,13.0,2.7192945256669794,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,7.0,2.2359263506290326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,2.0,1.0,0.0,7.0,2.2359263506290326,1.0,7.0,2.2359263506290326,1.0,2336.0,13.0,3.0269868333592873,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,21599.0,14.0,2.8423709931771093,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.9219280948873623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,10.0,2.9219280948873623,1.0,10.0,2.9219280948873623,1.0,299.0,13.0,2.0758692966977272,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,10.0,2.921928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,0.0,1.0,1.0,10.0,2.921928094887362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1.0,0.0,1.0,0.0,14.0,3.182005814760214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,8.0,3.0
1.0,1.0,1.0,0.0,14.0,3.182005814760214,1.0,14.0,3.182005814760214,1.0,1799.0,14.0,2.6455933144511468,1.0,-0.0,41.0,0.0,0.0
